p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
GRB101	8.60459696714317e-10	0.46447488427379	0.116	0.054	1.84671860108827e-05	Artery	GRB10
CSNK1E7	8.76928500473863e-10	0.312667084422421	0.16	0.17	1.88206394771701e-05	Artery	CSNK1E
INKA17	1.06613667866977e-09	0.505181536530156	0.192	0.149	2.28814253976106e-05	Artery	INKA1
ENSMMUG000000030145	1.17353521850755e-09	0.551723511711516	0.125	0.04	2.51864128596091e-05	Artery	ENSMMUG00000003014
PTPRK8	1.18394666391969e-09	0.319999133760717	0.131	0.138	2.54098633010443e-05	Artery	PTPRK
ITPKB2	1.48399587989271e-09	0.419414237111879	0.11	0.09	3.18495195742574e-05	Artery	ITPKB
PLEKHA17	1.51016328030224e-09	0.272647895304082	0.148	0.182	3.24111243218468e-05	Artery	PLEKHA1
TCF49	1.67285379979461e-09	0.62460709060255	0.279	0.165	3.59027882511918e-05	Artery	TCF4
KCNH78	1.71396364685681e-09	0.436359706522103	0.285	0.261	3.67850877888408e-05	Artery	KCNH7
AFAP1L13	1.95729445857419e-09	0.468209733010279	0.116	0.038	4.20074536699193e-05	Artery	AFAP1L1
TULP36	1.96484155549046e-09	0.474630689442474	0.128	0.089	4.21694294639362e-05	Artery	TULP3
KDM6A3	2.02772342168946e-09	0.261970900307867	0.099	0.116	4.35190000762992e-05	Artery	KDM6A
THSD13	2.13290014598318e-09	0.460941680455953	0.125	0.043	4.57763029330911e-05	Artery	THSD1
STK38L2	2.14201892825987e-09	0.414973307739948	0.108	0.079	4.59720102383134e-05	Artery	STK38L
ASRGL13	2.49635589797075e-09	0.447070379155747	0.108	0.074	5.35767902822483e-05	Artery	ASRGL1
SAMHD113	2.98625575706734e-09	0.28060627315963	0.422	0.448	6.40910210581792e-05	Artery	SAMHD1
RIMKLB5	3.38105960671796e-09	0.50660354473522	0.128	0.076	7.25643012793808e-05	Artery	RIMKLB
HDAC73	3.67387069961718e-09	0.503896052886985	0.209	0.164	7.88486129551839e-05	Artery	HDAC7
BLM1	3.87037298496374e-09	0.433527940030476	0.116	0.091	8.30659450032918e-05	Artery	BLM
GIMAP64	3.92649209537758e-09	0.533884666591162	0.299	0.227	8.42703733509937e-05	Artery	GIMAP6
ROCK24	3.99698991806502e-09	0.373456769612323	0.122	0.11	8.57833976215115e-05	Artery	ROCK2
SERPING18	4.09285861919415e-09	0.370361073063747	0.555	0.431	8.78409316851448e-05	Artery	SERPING1
HSPB111	5.0202099783688e-09	0.327816873995162	0.648	0.504	0.000107743746555751	Artery	HSPB1
GALNT23	5.17949522118565e-09	0.319222390935873	0.102	0.102	0.000111162326437086	Artery	GALNT2
MTURN7	5.32968292066717e-09	0.311310897450587	0.122	0.126	0.000114385654843359	Artery	MTURN
FBH12	5.63381894557317e-09	0.274726230960479	0.099	0.118	0.000120913022209891	Artery	FBH1
GMPR3	5.68754162076872e-09	0.44579914059884	0.116	0.068	0.000122066018264938	Artery	GMPR
IGFBP74	5.75277080846459e-09	0.278811626266425	0.381	0.236	0.000123465967091267	Artery	IGFBP7
ENSMMUG000000286958	6.17075864214608e-09	0.264692128123347	0.227	0.263	0.000132436821977739	Artery	ENSMMUG00000028695
PALLD5	6.20790373756212e-09	0.511238332243664	0.174	0.112	0.000133234030015558	Artery	PALLD
KLF73	6.72838309230109e-09	0.542026521538092	0.128	0.068	0.000144404557926966	Artery	KLF7
PCDH175	7.15599771174527e-09	0.429588574261592	0.137	0.053	0.000153582022889477	Artery	PCDH17
ENSMMUG000000226105	8.64151081877655e-09	0.320495248482144	0.11	0.115	0.000185464105192582	Artery	ENSMMUG00000022610
ENSMMUG000000628948	9.16173110327028e-09	0.254605031587666	0.203	0.25	0.000196629072938387	Artery	ENSMMUG00000062894
EPSTI19	9.29275875158259e-09	0.285791137942023	0.262	0.294	0.000199441188326466	Artery	EPSTI1
FILIP1L5	9.64300159907492e-09	0.329998039125009	0.105	0.127	0.000206958100319346	Artery	FILIP1L
SH2D3C5	1.09875270065988e-08	0.600010039102037	0.23	0.147	0.000235814304615623	Artery	SH2D3C
PCBP4	1.14243315628863e-08	0.542436735565496	0.105	0.062	0.000245189004002666	Artery	PCBP4
KLF97	1.38084711156568e-08	0.372356836505217	0.142	0.13	0.000296357407084225	Artery	KLF9
CLEC2B9	1.39211115211969e-08	0.367577518861959	0.169	0.174	0.000298774895467928	Artery	CLEC2B
TRIM562	1.40038439381024e-08	0.288013956102573	0.105	0.108	0.000300550498599553	Artery	TRIM56
MAOA8	1.547079513603e-08	0.302494756359899	0.302	0.312	0.000332034205209475	Artery	MAOA
ZBTB463	1.59723344186473e-08	0.484659811733207	0.108	0.038	0.000342798241293008	Artery	ZBTB46
PTP4A33	1.86974531460864e-08	0.527813352303915	0.151	0.106	0.000401284739421307	Artery	PTP4A3
SWT14	1.9069865656972e-08	0.479855915243224	0.11	0.091	0.000409277456729933	Artery	SWT1
MAN2A15	1.96626618138441e-08	0.280432979210776	0.093	0.11	0.000422000047848722	Artery	MAN2A1
BTN3A33	2.02061694813754e-08	0.470667430999511	0.125	0.099	0.000433664809409278	Artery	BTN3A3
FAM160B14	2.12073754851844e-08	0.340627414426404	0.113	0.11	0.000455152692663028	Artery	FAM160B1
ARMCX26	2.610113060906e-08	0.359390560641402	0.116	0.105	0.000560182465131645	Artery	ARMCX2
ADIRF7	2.7156714334664e-08	0.434179836919646	0.227	0.191	0.000582837403050559	Artery	ADIRF
SNX186	2.77181027480072e-08	0.276214549110207	0.105	0.106	0.000594885921177732	Artery	SNX18
DNAJB48	2.81083030420146e-08	0.361911367070911	0.151	0.141	0.000603260399887717	Artery	DNAJB4
RBMS26	3.49196809792999e-08	0.380768197297944	0.137	0.132	0.000749446193177734	Artery	RBMS2
ANGEL11	3.93026214786721e-08	0.399745396622237	0.116	0.068	0.00084351286217526	Artery	ANGEL1
EMP26	4.245558446769e-08	0.354337940549422	0.477	0.36	0.000911181753845562	Artery	EMP2
CLCC14	4.28508590514374e-08	0.265560022576803	0.096	0.113	0.00091966513696195	Artery	CLCC1
HOMER32	4.46520795210017e-08	0.48086965394561	0.105	0.053	0.000958322930679738	Artery	HOMER3
RGS7BP4	4.47820790176292e-08	0.319840398124634	0.119	0.124	0.000961112979876359	Artery	RGS7BP
ACTN18	5.08599552813412e-08	0.344113629548199	0.177	0.176	0.00109155636024814	Artery	ACTN1
SUN19	5.20377314753258e-08	0.321061372553267	0.113	0.113	0.00111683379292344	Artery	SUN1
RALGAPA12	5.93542873372913e-08	0.406879367106845	0.116	0.075	0.00127386171483295	Artery	RALGAPA1
MAFF7	6.72920822486373e-08	0.529496204310467	0.145	0.11	0.00144422266922025	Artery	MAFF
TBX35	7.29600592535831e-08	0.465319896857937	0.157	0.069	0.0015658687917004	Artery	TBX3
UBA77	7.49011700266525e-08	0.401650327234691	0.148	0.143	0.00160752891111202	Artery	UBA7
JMJD68	7.96595540159591e-08	0.381639820874326	0.233	0.209	0.00170965334829051	Artery	JMJD6
FZD44	8.09181248879053e-08	0.529136991598383	0.128	0.05	0.00173666479634422	Artery	FZD4
C1orf1152	8.40475932089364e-08	0.427029684530648	0.105	0.071	0.00180382944545019	Artery	C1orf115
IL18BP4	9.33611084404866e-08	0.468950401916629	0.14	0.06	0.00200371610934972	Artery	IL18BP
ENAH5	9.71446264670537e-08	0.461506624386251	0.119	0.056	0.00208491797323591	Artery	ENAH
NISCH3	1.01766157001e-07	0.317570952499122	0.145	0.16	0.00218410526155546	Artery	NISCH
IRF79	1.06411102258384e-07	0.250909838373815	0.273	0.285	0.00228379507666945	Artery	IRF7
TOGARAM14	1.17923590701345e-07	0.282753464173789	0.116	0.122	0.00253087610363226	Artery	TOGARAM1
ENSMMUG000000183608	1.33875454598959e-07	0.253349346574394	0.14	0.159	0.00287323500660287	Artery	ENSMMUG00000018360
ARHGEF123	1.50253173305883e-07	0.38343811206957	0.116	0.07	0.00322473360549086	Artery	ARHGEF12
TRIM211	1.53882255007956e-07	0.268881745968401	0.102	0.113	0.00330262095698075	Artery	TRIM21
SEPTIN109	1.85157720715189e-07	0.446943520908511	0.137	0.098	0.00397385500198939	Artery	SEPTIN10
QRSL14	1.99558483073386e-07	0.289966364051101	0.102	0.107	0.00428292416372101	Artery	QRSL1
MLLT34	2.04945718299682e-07	0.292573587849911	0.11	0.106	0.00439854500614779	Artery	MLLT3
NLRC58	2.5392129161371e-07	0.420788134481218	0.172	0.153	0.00544965876061344	Artery	NLRC5
IFI1611	2.97085637643437e-07	0.316562079371627	0.677	0.546	0.00637605195510344	Artery	IFI16
NR1D24	3.20211981946984e-07	0.261444363634792	0.11	0.124	0.00687238955654617	Artery	NR1D2
ARHGEF73	3.28759454418966e-07	0.305904136892487	0.102	0.094	0.00705583541073985	Artery	ARHGEF7
FYN4	3.3910113518406e-07	0.531342882467028	0.262	0.169	0.0072777885633203	Artery	FYN
LMNA10	3.48967750803479e-07	0.269650367165456	0.395	0.38	0.00748954586774426	Artery	LMNA
SLC39A107	4.40831384357672e-07	0.295283079942955	0.116	0.114	0.00946112317108435	Artery	SLC39A10
ENSMMUG000000400654	4.91341613219687e-07	0.326628538625243	0.256	0.251	0.0105451737029209	Artery	ENSMMUG00000040065
HSPG27	5.24752016389721e-07	0.522053542450104	0.14	0.085	0.0112622277757562	Artery	HSPG2
PTGS24	6.13955119127439e-07	0.515238999630844	0.102	0.038	0.0131767047667131	Artery	PTGS2
NSG16	6.56932264810886e-07	0.423962686880747	0.172	0.082	0.0140990802673712	Artery	NSG1
LIG18	6.64208481837872e-07	0.448110854667968	0.154	0.107	0.0142552424372044	Artery	LIG1
CNRIP14	6.95479211368609e-07	0.473007099986037	0.131	0.067	0.0149263748343931	Artery	CNRIP1
FRMD83	7.30536840908052e-07	0.290871888899926	0.113	0.113	0.0156787816795686	Artery	FRMD8
KANK34	7.94187174719167e-07	0.479224411712044	0.134	0.057	0.0170448451438228	Artery	KANK3
OAS19	8.92231115232217e-07	0.462710950579018	0.299	0.235	0.0191490641951139	Artery	OAS1
MT1E10	9.79839219414391e-07	0.370405391271054	0.645	0.598	0.0210293093270717	Artery	MT1E
GBP39	1.0254231237261e-06	0.285923441404989	0.439	0.411	0.0220076310814095	Artery	GBP3
TPST26	1.17552609934856e-06	0.429691758662864	0.244	0.197	0.0252291411442188	Artery	TPST2
ADA7	1.32677972516683e-06	0.42908807710363	0.192	0.149	0.0284753464615305	Artery	ADA
LPL5	1.97549046177521e-06	0.348189637271988	0.145	0.165	0.0423979762906195	Artery	LPL
ASAP17	2.0502305484177e-06	0.465504030486951	0.142	0.101	0.0440020480301406	Artery	ASAP1
SEMA6A3	2.13917373977834e-06	0.329631006326513	0.116	0.05	0.0459109468031226	Artery	SEMA6A
PHACTR45	2.51101929541844e-06	0.279180842088351	0.145	0.149	0.0538914961182705	Artery	PHACTR4
STAT5B3	2.777289366068e-06	0.316863529766208	0.119	0.114	0.0596061843745514	Artery	STAT5B
PSIP17	3.70461453751326e-06	0.288574340006175	0.294	0.31	0.0795084372041096	Artery	PSIP1
GADD45A9	4.66900821845088e-06	0.41986052302678	0.163	0.135	0.100206254384393	Artery	GADD45A
KRBA24	4.67080164377465e-06	0.386175604904473	0.11	0.069	0.100244744878692	Artery	KRBA2
CLIC27	6.02174511706128e-06	0.3884230801371	0.102	0.066	0.129238693702369	Artery	CLIC2
EVA1B7	6.09499017515929e-06	0.4598502892502	0.186	0.129	0.130810679139269	Artery	EVA1B
CD1093	7.36855291311708e-06	0.45254390921174	0.125	0.081	0.158143882621319	Artery	CD109
CXCL34	7.49197351465671e-06	0.548718040072211	0.093	0.111	0.160792735571562	Artery	CXCL3
EPB41L27	7.52183419251033e-06	0.432669126805932	0.172	0.115	0.161433605439657	Artery	EPB41L2
KIAA12177	8.08309699830713e-06	0.368268161275575	0.105	0.081	0.173479427777668	Artery	KIAA1217
ADAMTS15	9.98492942037524e-06	0.550265756376556	0.119	0.053	0.214296555220093	Artery	ADAMTS1
IL15RA7	1.55041421537233e-05	0.407084116167998	0.11	0.098	0.332749898903209	Artery	IL15RA
ZBTB168	1.98397998804074e-05	0.300543471578301	0.137	0.133	0.425801785033304	Artery	ZBTB16
ITIH54	2.02884929710541e-05	0.360701552264968	0.113	0.051	0.435431636144763	Artery	ITIH5
SERPINH19	2.28302955723387e-05	0.41652326220572	0.256	0.184	0.489983803573534	Artery	SERPINH1
TRIP108	3.28518956933872e-05	0.347674519634289	0.174	0.137	0.705067385371476	Artery	TRIP10
NCKAP54	3.51768680410724e-05	0.371272669387336	0.11	0.049	0.754965941897497	Artery	NCKAP5
RHOBTB13	4.10165933199758e-05	0.367090666213808	0.102	0.049	0.88029812583332	Artery	RHOBTB1
SLC22A178	4.27839833960504e-05	0.310749965691584	0.122	0.099	0.918229851646034	Artery	SLC22A17
TRIB27	5.35991890141095e-05	0.457738436015693	0.131	0.072	1	Artery	TRIB2
STXBP61	0.000107500459593897	0.371492500459294	0.105	0.048	1	Artery	STXBP6
CRISPLD25	0.000119863152319014	0.305977584120864	0.119	0.059	1	Artery	CRISPLD2
COL4A27	0.000139597892546764	0.403837341850575	0.23	0.151	1	Artery	COL4A2
PHLDB16	0.0001764821623712	0.320476895638242	0.134	0.116	1	Artery	PHLDB1
PLCG15	0.00026281906269109	0.26475585913651	0.119	0.113	1	Artery	PLCG1
AMOTL29	0.000284741088578613	0.286877612706267	0.145	0.137	1	Artery	AMOTL2
ETS14	0.000306651941846206	0.274144974698457	0.384	0.283	1	Artery	ETS1
GIMAP83	0.000350570796730239	0.30366983558311	0.16	0.143	1	Artery	GIMAP8
MARCKS9	0.000355147312056648	0.355000602141703	0.137	0.097	1	Artery	MARCKS
SNRK5	0.000374890497615989	0.28136162285833	0.241	0.216	1	Artery	SNRK
CSF16	0.000611218265937252	0.340098567360815	0.157	0.139	1	Artery	CSF1
CDC14A6	0.000836520155214395	0.293133921489366	0.11	0.096	1	Artery	CDC14A
MEF2C13	0.00222388525656855	0.294170143889792	0.169	0.139	1	Artery	MEF2C
ABLIM16	0.00942865666258232	0.267526558660651	0.14	0.091	1	Artery	ABLIM1
IGFBP54	0	4.55047794429389	0.959	0.072	0	Fibromyocete	IGFBP5
CLU9	0	4.27863082032372	0.984	0.38	0	Fibromyocete	CLU
SOSTDC11	0	3.94530717493849	0.859	0.037	0	Fibromyocete	SOSTDC1
SFRP11	2.12751547143077e-300	3.07142772188502	0.647	0.011	4.56607370478471e-296	Fibromyocete	SFRP1
FGF72	1.0602841544796e-287	3.16910972300237	0.706	0.025	2.27558185234411e-283	Fibromyocete	FGF7
DCN5	1.15916389235648e-279	3.4708682733953	0.963	0.158	2.48779754577547e-275	Fibromyocete	DCN
GREM2	1.22723161040797e-279	2.49564141420946	0.5	0.003	2.63388448225758e-275	Fibromyocete	GREM2
ACTA23	3.04114935660008e-278	3.65398101812231	0.875	0.086	6.52691474913509e-274	Fibromyocete	ACTA2
SCARA35	6.088528156473e-266	2.79205941788354	0.613	0.021	1.30671991294223e-261	Fibromyocete	SCARA3
ID46	1.49617866213865e-247	2.99353995588665	0.744	0.201	3.21109864468197e-243	Fibromyocete	ID4
MFAP43	7.15745030439424e-232	2.51693859755603	0.875	0.098	1.53613198432909e-227	Fibromyocete	MFAP4
MYH113	1.34426940953019e-219	3.45625405281163	0.747	0.075	2.8850710067337e-215	Fibromyocete	MYH11
LUM2	1.19377461156493e-213	3.16516372684822	0.769	0.069	2.56207907134065e-209	Fibromyocete	LUM
GEM3	7.90156236238205e-211	2.74586530730755	0.553	0.026	1.69583331421444e-206	Fibromyocete	GEM
PRELP4	1.42916076832649e-207	2.71637740580276	0.772	0.074	3.06726484098232e-203	Fibromyocete	PRELP
CRYAB6	1.02188632050851e-198	2.80422982357004	0.716	0.091	2.19317242107536e-194	Fibromyocete	CRYAB
FXYD15	3.77937701205507e-191	2.48153387924658	0.781	0.097	8.11129894327259e-187	Fibromyocete	FXYD1
WIF1	2.89140754628304e-181	2.68092145923572	0.362	0.004	6.20553887583267e-177	Fibromyocete	WIF1
CKB5	6.39067448007281e-178	2.42388046069058	0.441	0.05	1.37156655691323e-173	Fibromyocete	CKB
MYL95	5.0255669444602e-175	2.72281879035618	0.816	0.281	1.07858717762005e-170	Fibromyocete	MYL9
CHRDL13	4.46503097577733e-171	2.34488959746258	0.575	0.035	9.58284948021331e-167	Fibromyocete	CHRDL1
TAGLN4	1.91140994275166e-170	2.69115522101343	0.834	0.175	4.10226801913361e-166	Fibromyocete	TAGLN
COL1A14	1.33947787976471e-168	2.27019367457062	0.584	0.039	2.87478742555103e-164	Fibromyocete	COL1A1
TSC22D18	3.31904083490773e-168	2.38481837932623	0.847	0.394	7.12332543987897e-164	Fibromyocete	TSC22D1
ABI3BP6	1.45785969584616e-167	2.62007063311433	0.647	0.063	3.12885847922504e-163	Fibromyocete	ABI3BP
LTBP46	3.65844012162569e-166	2.39811648580462	0.819	0.169	7.85174418903305e-162	Fibromyocete	LTBP4
RAMP15	4.36879165853428e-166	2.42328708495895	0.581	0.044	9.37630065754627e-162	Fibromyocete	RAMP1
HPSE2	8.26597122190622e-166	1.48584843161589	0.294	0.001	1.77404274364551e-161	Fibromyocete	HPSE2
TPM25	2.33917435090603e-165	2.79714763680009	0.791	0.161	5.02033599191451e-161	Fibromyocete	TPM2
MGP5	5.31316580440059e-158	2.14898558545115	0.844	0.171	1.14031164494046e-153	Fibromyocete	MGP
DKK34	1.24075190726165e-154	2.46558017260918	0.637	0.067	2.66290174336495e-150	Fibromyocete	DKK3
SELENOM6	7.90902210139259e-154	2.153943802774	0.775	0.239	1.69743432340088e-149	Fibromyocete	SELENOM
ACTG21	6.91195170229895e-153	2.67455156551337	0.384	0.009	1.4834430743474e-148	Fibromyocete	ACTG2
SSC5D1	9.55390600684923e-153	1.98961726041328	0.397	0.013	2.05045930718998e-148	Fibromyocete	SSC5D
TGFBR35	4.92312245345416e-150	2.19125241439456	0.831	0.331	1.05660054096033e-145	Fibromyocete	TGFBR3
CD911	1.53216404750443e-148	1.90139196515661	0.878	0.454	3.28833047875401e-144	Fibromyocete	CD9
SPOCK31	8.10310870682463e-146	2.01666241735889	0.406	0.014	1.7390891906587e-141	Fibromyocete	SPOCK3
ADH1B5	2.58158510144235e-145	2.88814672895869	0.566	0.062	5.54059794471557e-141	Fibromyocete	ADH1B
PLP1	3.03600231052298e-144	1.45589288643745	0.234	0	6.51586815884441e-140	Fibromyocete	PLP1
FHL15	2.29297369764067e-138	2.16359432552663	0.803	0.233	4.92118014987642e-134	Fibromyocete	FHL1
TBX44	5.70497920620541e-137	2.00314130765795	0.575	0.056	1.22440263723581e-132	Fibromyocete	TBX4
LGR6	8.35667344810463e-137	1.30708116257687	0.256	0.002	1.79350925543222e-132	Fibromyocete	LGR6
HSPB112	1.50038440019013e-135	2.00965151460004	0.95	0.502	3.22012499968806e-131	Fibromyocete	HSPB1
SOD34	3.99390164944441e-135	2.27303947359064	0.591	0.065	8.5717117200376e-131	Fibromyocete	SOD3
SPARCL17	8.56187348615892e-135	1.91367615724404	0.875	0.237	1.83754928759943e-130	Fibromyocete	SPARCL1
SCX1	1.00520463074234e-128	1.88323737135116	0.331	0.012	2.15737017849922e-124	Fibromyocete	SCX
DES3	1.41944408001967e-127	2.52030092967997	0.428	0.039	3.04641088453821e-123	Fibromyocete	DES
COL6A25	3.26533058918095e-127	1.92810138643982	0.694	0.116	7.00805251050015e-123	Fibromyocete	COL6A2
AEBP14	6.15810421142195e-127	2.10442617095472	0.603	0.077	1.32165232585538e-122	Fibromyocete	AEBP1
PTGDS4	3.6328182064753e-125	2.81845281093484	0.628	0.114	7.79675443473728e-121	Fibromyocete	PTGDS
CST310	9.90483286439864e-125	1.67054077173165	0.984	0.736	2.12577522935724e-120	Fibromyocete	CST3
SGCA1	1.54953492031706e-124	1.33378828095804	0.269	0.003	3.32561184598447e-120	Fibromyocete	SGCA
FBLN14	2.70967832950554e-122	1.62537205530709	0.409	0.024	5.81551163078479e-118	Fibromyocete	FBLN1
TBX26	1.96556320819103e-119	1.64709832207126	0.622	0.095	4.21849175741958e-115	Fibromyocete	TBX2
KCNE41	3.46637315355743e-119	1.70135029240864	0.319	0.011	7.43953006216495e-115	Fibromyocete	KCNE4
IGFBP75	3.15307682607249e-117	1.67886014038858	0.816	0.233	6.76713348411679e-113	Fibromyocete	IGFBP7
GSTM47	1.75445316625953e-113	1.62921104473826	0.834	0.501	3.7654073854262e-109	Fibromyocete	GSTM4
CNN11	9.50883165354098e-113	2.24505207535993	0.325	0.011	2.04078544948297e-108	Fibromyocete	CNN1
RARRES19	6.15043348000873e-112	2.39589059710476	0.547	0.151	1.32000603347947e-107	Fibromyocete	RARRES1
PDLIM38	3.22913698312826e-110	2.02234201215129	0.603	0.19	6.93037379318988e-106	Fibromyocete	PDLIM3
DSTN9	9.55738022590945e-108	1.5185544294403	0.866	0.631	2.05120494408469e-103	Fibromyocete	DSTN
LTBP13	3.76038473110786e-107	1.68916974745547	0.441	0.039	8.07053770990369e-103	Fibromyocete	LTBP1
CALD15	5.00979297480918e-107	1.6071502368382	0.781	0.205	1.07520176825355e-102	Fibromyocete	CALD1
CSRP16	9.32824033646314e-107	1.81421111293011	0.719	0.398	2.00202694101172e-102	Fibromyocete	CSRP1
MXRA84	2.98722602065214e-106	1.66699351154831	0.522	0.065	6.41118448552362e-102	Fibromyocete	MXRA8
LMOD14	3.0782573906744e-102	1.93140513122915	0.506	0.063	6.6065560118654e-98	Fibromyocete	LMOD1
PMP226	3.17902715805311e-102	1.49234806788426	0.653	0.131	6.82282808661358e-98	Fibromyocete	PMP22
GDF101	2.11443521095194e-100	1.57714601756253	0.309	0.015	4.53800084974505e-96	Fibromyocete	GDF10
C1S5	6.57377162668619e-99	2.04517596674278	0.572	0.18	1.41086286651939e-94	Fibromyocete	C1S
PRNP11	7.63781831556858e-94	1.53739091075889	0.478	0.216	1.63922856688733e-89	Fibromyocete	PRNP
MRGPRF3	1.35397260158858e-93	1.50006514457494	0.334	0.02	2.9058959975294e-89	Fibromyocete	MRGPRF
S100A616	4.35407806604572e-93	1.26801997254223	0.991	0.897	9.34472234534731e-89	Fibromyocete	S100A6
IGFBP67	3.64605295210593e-92	1.92265817595574	0.572	0.112	7.82515884580974e-88	Fibromyocete	IGFBP6
GAS612	7.84594756686409e-92	1.7041184420536	0.588	0.239	1.68389726680037e-87	Fibromyocete	GAS6
TGFB1I17	3.77753681038736e-91	1.73074509521966	0.506	0.077	8.10734950245336e-87	Fibromyocete	TGFB1I1
THBS15	4.35964389984415e-90	1.99660239563463	0.544	0.1	9.35666773784552e-86	Fibromyocete	THBS1
AHNAK27	1.9026333255318e-89	1.56670045839282	0.347	0.071	4.08343164325635e-85	Fibromyocete	AHNAK2
C1R8	1.12717178236152e-88	1.7947000234029	0.644	0.242	2.41913607930429e-84	Fibromyocete	C1R
ENSMMUG000000186879	7.2204101935826e-88	1.21197729934138	0.884	0.708	1.5496444357467e-83	Fibromyocete	ENSMMUG00000018687
GSN12	3.42831077039481e-87	1.69008224171791	0.691	0.302	7.35784057542133e-83	Fibromyocete	GSN
KCNMA1	4.78253046975957e-86	1.23672300930418	0.225	0.008	1.0264266894198e-81	Fibromyocete	KCNMA1
SLPI8	6.76098614617536e-86	2.15381889826074	0.531	0.165	1.45104284669216e-81	Fibromyocete	SLPI
MFAP23	1.8778253480046e-85	1.46630447860472	0.312	0.019	4.03018876188747e-81	Fibromyocete	MFAP2
PDGFRL2	2.92305604176047e-85	1.48092456513853	0.341	0.026	6.27346287682633e-81	Fibromyocete	PDGFRL
SDC27	8.81319779712168e-85	1.69409721076123	0.584	0.169	1.89148851121826e-80	Fibromyocete	SDC2
ITIH41	4.28124947992017e-84	1.47356794256918	0.241	0.008	9.18841763380468e-80	Fibromyocete	ITIH4
RNASE48	3.87329638615292e-83	1.4576030131834	0.728	0.459	8.3128687039614e-79	Fibromyocete	RNASE4
PEBP18	7.84496485114381e-82	1.13420483860339	0.781	0.648	1.68368635635248e-77	Fibromyocete	PEBP1
AK12	2.79443305344086e-81	1.41974194844098	0.288	0.028	5.99741221929478e-77	Fibromyocete	AK1
MAP1B5	4.87225201718904e-81	1.71236408647725	0.359	0.034	1.04568272792911e-76	Fibromyocete	MAP1B
CCDC35	4.87553463784994e-81	1.40971180853352	0.253	0.01	1.04638724397535e-76	Fibromyocete	CCDC3
COL1A25	7.08509894894953e-81	1.43928306215021	0.434	0.062	1.52060393642355e-76	Fibromyocete	COL1A2
ISLR4	3.56539262489095e-78	1.48847567692947	0.359	0.036	7.65204565154095e-74	Fibromyocete	ISLR
